seed,regime,regime_level,position_mode,count_instruction,filter_instruction,text_input,count_prompt,filter_prompt,gold_count,gold_lines,target_definition,num_records,target_feature_count,target_count,active_fields,target_fields,irrelevant_noise_fields,same_color_wrong_shape_count,same_shape_wrong_color_count,same_core_wrong_marker_count,same_core_wrong_size_count,same_core_wrong_pattern_count,unrelated_count
5011,confound_sweep,low,random,"Count the entries matching all of the following attributes: color=blue, shape=triangle, marker=0, size=large.
Respond with a JSON object of the form {""count"": <integer>}.
Rules:
- ""count"" must be an integer
- Do not include any extra keys
- Return only the JSON object","Return the line numbers (1-based) of the entries matching all of the following attributes: color=blue, shape=triangle, marker=0, size=large.
Respond with a JSON object of the form {""lines"": [<sorted unique integers>]}.
Rules:
- Use 1-based indexing
- Sort ascending
- Do not include duplicates
- Return only the JSON object","red | circle | 1 | medium | striped
blue | triangle | 0 | medium | solid
green | circle | 1 | medium | striped
red | circle | 1 | small | solid
green | circle | 1 | small | dotted
blue | triangle | 1 | large | solid
blue | square | 0 | large | solid
yellow | circle | 1 | small | striped
blue | triangle | 0 | large | solid
blue | triangle | 0 | large | solid
red | circle | 1 | medium | dotted
yellow | square | 1 | medium | dotted
yellow | circle | 1 | medium | striped
blue | triangle | 0 | large | striped
yellow | triangle | 0 | large | dotted
green | circle | 1 | medium | solid","Count the entries matching all of the following attributes: color=blue, shape=triangle, marker=0, size=large.
Respond with a JSON object of the form {""count"": <integer>}.
Rules:
- ""count"" must be an integer
- Do not include any extra keys
- Return only the JSON object

red | circle | 1 | medium | striped
blue | triangle | 0 | medium | solid
green | circle | 1 | medium | striped
red | circle | 1 | small | solid
green | circle | 1 | small | dotted
blue | triangle | 1 | large | solid
blue | square | 0 | large | solid
yellow | circle | 1 | small | striped
blue | triangle | 0 | large | solid
blue | triangle | 0 | large | solid
red | circle | 1 | medium | dotted
yellow | square | 1 | medium | dotted
yellow | circle | 1 | medium | striped
blue | triangle | 0 | large | striped
yellow | triangle | 0 | large | dotted
green | circle | 1 | medium | solid","Return the line numbers (1-based) of the entries matching all of the following attributes: color=blue, shape=triangle, marker=0, size=large.
Respond with a JSON object of the form {""lines"": [<sorted unique integers>]}.
Rules:
- Use 1-based indexing
- Sort ascending
- Do not include duplicates
- Return only the JSON object

red | circle | 1 | medium | striped
blue | triangle | 0 | medium | solid
green | circle | 1 | medium | striped
red | circle | 1 | small | solid
green | circle | 1 | small | dotted
blue | triangle | 1 | large | solid
blue | square | 0 | large | solid
yellow | circle | 1 | small | striped
blue | triangle | 0 | large | solid
blue | triangle | 0 | large | solid
red | circle | 1 | medium | dotted
yellow | square | 1 | medium | dotted
yellow | circle | 1 | medium | striped
blue | triangle | 0 | large | striped
yellow | triangle | 0 | large | dotted
green | circle | 1 | medium | solid",3,"[9, 10, 14]","{""color"": ""blue"", ""marker"": ""0"", ""shape"": ""triangle"", ""size"": ""large""}",16,4,3,"[""color"", ""shape"", ""marker"", ""size"", ""pattern""]","[""color"", ""shape"", ""marker"", ""size""]","[""pattern""]",1,1,1,1,0,9
5012,confound_sweep,low,random,"Count the entries matching all of the following attributes: color=red, shape=triangle, marker=0, size=medium.
Respond with a JSON object of the form {""count"": <integer>}.
Rules:
- ""count"" must be an integer
- Do not include any extra keys
- Return only the JSON object","Return the line numbers (1-based) of the entries matching all of the following attributes: color=red, shape=triangle, marker=0, size=medium.
Respond with a JSON object of the form {""lines"": [<sorted unique integers>]}.
Rules:
- Use 1-based indexing
- Sort ascending
- Do not include duplicates
- Return only the JSON object","yellow | circle | 1 | small | striped
red | triangle | 0 | medium | dotted
yellow | square | 1 | large | solid
yellow | square | 1 | small | dotted
blue | square | 1 | large | dotted
green | triangle | 0 | medium | striped
red | triangle | 0 | medium | dotted
blue | square | 1 | small | solid
red | circle | 0 | medium | striped
red | triangle | 0 | medium | solid
blue | circle | 1 | small | striped
yellow | circle | 1 | small | solid
green | circle | 1 | small | dotted
blue | circle | 1 | small | striped
red | triangle | 0 | small | striped
red | triangle | 1 | medium | dotted","Count the entries matching all of the following attributes: color=red, shape=triangle, marker=0, size=medium.
Respond with a JSON object of the form {""count"": <integer>}.
Rules:
- ""count"" must be an integer
- Do not include any extra keys
- Return only the JSON object

yellow | circle | 1 | small | striped
red | triangle | 0 | medium | dotted
yellow | square | 1 | large | solid
yellow | square | 1 | small | dotted
blue | square | 1 | large | dotted
green | triangle | 0 | medium | striped
red | triangle | 0 | medium | dotted
blue | square | 1 | small | solid
red | circle | 0 | medium | striped
red | triangle | 0 | medium | solid
blue | circle | 1 | small | striped
yellow | circle | 1 | small | solid
green | circle | 1 | small | dotted
blue | circle | 1 | small | striped
red | triangle | 0 | small | striped
red | triangle | 1 | medium | dotted","Return the line numbers (1-based) of the entries matching all of the following attributes: color=red, shape=triangle, marker=0, size=medium.
Respond with a JSON object of the form {""lines"": [<sorted unique integers>]}.
Rules:
- Use 1-based indexing
- Sort ascending
- Do not include duplicates
- Return only the JSON object

yellow | circle | 1 | small | striped
red | triangle | 0 | medium | dotted
yellow | square | 1 | large | solid
yellow | square | 1 | small | dotted
blue | square | 1 | large | dotted
green | triangle | 0 | medium | striped
red | triangle | 0 | medium | dotted
blue | square | 1 | small | solid
red | circle | 0 | medium | striped
red | triangle | 0 | medium | solid
blue | circle | 1 | small | striped
yellow | circle | 1 | small | solid
green | circle | 1 | small | dotted
blue | circle | 1 | small | striped
red | triangle | 0 | small | striped
red | triangle | 1 | medium | dotted",3,"[2, 7, 10]","{""color"": ""red"", ""marker"": ""0"", ""shape"": ""triangle"", ""size"": ""medium""}",16,4,3,"[""color"", ""shape"", ""marker"", ""size"", ""pattern""]","[""color"", ""shape"", ""marker"", ""size""]","[""pattern""]",1,1,1,1,0,9
5013,confound_sweep,low,random,"Count the entries matching all of the following attributes: color=green, shape=triangle, marker=1, size=large.
Respond with a JSON object of the form {""count"": <integer>}.
Rules:
- ""count"" must be an integer
- Do not include any extra keys
- Return only the JSON object","Return the line numbers (1-based) of the entries matching all of the following attributes: color=green, shape=triangle, marker=1, size=large.
Respond with a JSON object of the form {""lines"": [<sorted unique integers>]}.
Rules:
- Use 1-based indexing
- Sort ascending
- Do not include duplicates
- Return only the JSON object","blue | square | 0 | medium | solid
green | triangle | 1 | large | solid
yellow | square | 0 | small | dotted
blue | circle | 0 | small | dotted
green | triangle | 1 | large | striped
green | triangle | 1 | medium | dotted
yellow | square | 0 | small | dotted
green | triangle | 1 | large | striped
green | circle | 1 | large | solid
blue | circle | 0 | medium | striped
red | triangle | 1 | large | dotted
yellow | circle | 0 | small | dotted
blue | square | 0 | small | striped
red | square | 0 | medium | solid
blue | square | 0 | medium | solid
green | triangle | 0 | large | dotted","Count the entries matching all of the following attributes: color=green, shape=triangle, marker=1, size=large.
Respond with a JSON object of the form {""count"": <integer>}.
Rules:
- ""count"" must be an integer
- Do not include any extra keys
- Return only the JSON object

blue | square | 0 | medium | solid
green | triangle | 1 | large | solid
yellow | square | 0 | small | dotted
blue | circle | 0 | small | dotted
green | triangle | 1 | large | striped
green | triangle | 1 | medium | dotted
yellow | square | 0 | small | dotted
green | triangle | 1 | large | striped
green | circle | 1 | large | solid
blue | circle | 0 | medium | striped
red | triangle | 1 | large | dotted
yellow | circle | 0 | small | dotted
blue | square | 0 | small | striped
red | square | 0 | medium | solid
blue | square | 0 | medium | solid
green | triangle | 0 | large | dotted","Return the line numbers (1-based) of the entries matching all of the following attributes: color=green, shape=triangle, marker=1, size=large.
Respond with a JSON object of the form {""lines"": [<sorted unique integers>]}.
Rules:
- Use 1-based indexing
- Sort ascending
- Do not include duplicates
- Return only the JSON object

blue | square | 0 | medium | solid
green | triangle | 1 | large | solid
yellow | square | 0 | small | dotted
blue | circle | 0 | small | dotted
green | triangle | 1 | large | striped
green | triangle | 1 | medium | dotted
yellow | square | 0 | small | dotted
green | triangle | 1 | large | striped
green | circle | 1 | large | solid
blue | circle | 0 | medium | striped
red | triangle | 1 | large | dotted
yellow | circle | 0 | small | dotted
blue | square | 0 | small | striped
red | square | 0 | medium | solid
blue | square | 0 | medium | solid
green | triangle | 0 | large | dotted",3,"[2, 5, 8]","{""color"": ""green"", ""marker"": ""1"", ""shape"": ""triangle"", ""size"": ""large""}",16,4,3,"[""color"", ""shape"", ""marker"", ""size"", ""pattern""]","[""color"", ""shape"", ""marker"", ""size""]","[""pattern""]",1,1,1,1,0,9
5014,confound_sweep,low,random,"Count the entries matching all of the following attributes: color=blue, shape=circle, marker=1, size=large.
Respond with a JSON object of the form {""count"": <integer>}.
Rules:
- ""count"" must be an integer
- Do not include any extra keys
- Return only the JSON object","Return the line numbers (1-based) of the entries matching all of the following attributes: color=blue, shape=circle, marker=1, size=large.
Respond with a JSON object of the form {""lines"": [<sorted unique integers>]}.
Rules:
- Use 1-based indexing
- Sort ascending
- Do not include duplicates
- Return only the JSON object","blue | circle | 1 | medium | solid
green | triangle | 0 | small | solid
blue | circle | 0 | large | solid
blue | circle | 1 | large | striped
yellow | square | 0 | medium | striped
blue | circle | 1 | large | solid
blue | triangle | 1 | large | dotted
yellow | square | 0 | medium | solid
blue | circle | 1 | large | dotted
green | triangle | 0 | medium | solid
red | square | 0 | small | solid
green | triangle | 0 | medium | solid
green | square | 0 | medium | solid
red | circle | 1 | large | striped
red | triangle | 0 | medium | striped
yellow | triangle | 0 | small | striped","Count the entries matching all of the following attributes: color=blue, shape=circle, marker=1, size=large.
Respond with a JSON object of the form {""count"": <integer>}.
Rules:
- ""count"" must be an integer
- Do not include any extra keys
- Return only the JSON object

blue | circle | 1 | medium | solid
green | triangle | 0 | small | solid
blue | circle | 0 | large | solid
blue | circle | 1 | large | striped
yellow | square | 0 | medium | striped
blue | circle | 1 | large | solid
blue | triangle | 1 | large | dotted
yellow | square | 0 | medium | solid
blue | circle | 1 | large | dotted
green | triangle | 0 | medium | solid
red | square | 0 | small | solid
green | triangle | 0 | medium | solid
green | square | 0 | medium | solid
red | circle | 1 | large | striped
red | triangle | 0 | medium | striped
yellow | triangle | 0 | small | striped","Return the line numbers (1-based) of the entries matching all of the following attributes: color=blue, shape=circle, marker=1, size=large.
Respond with a JSON object of the form {""lines"": [<sorted unique integers>]}.
Rules:
- Use 1-based indexing
- Sort ascending
- Do not include duplicates
- Return only the JSON object

blue | circle | 1 | medium | solid
green | triangle | 0 | small | solid
blue | circle | 0 | large | solid
blue | circle | 1 | large | striped
yellow | square | 0 | medium | striped
blue | circle | 1 | large | solid
blue | triangle | 1 | large | dotted
yellow | square | 0 | medium | solid
blue | circle | 1 | large | dotted
green | triangle | 0 | medium | solid
red | square | 0 | small | solid
green | triangle | 0 | medium | solid
green | square | 0 | medium | solid
red | circle | 1 | large | striped
red | triangle | 0 | medium | striped
yellow | triangle | 0 | small | striped",3,"[4, 6, 9]","{""color"": ""blue"", ""marker"": ""1"", ""shape"": ""circle"", ""size"": ""large""}",16,4,3,"[""color"", ""shape"", ""marker"", ""size"", ""pattern""]","[""color"", ""shape"", ""marker"", ""size""]","[""pattern""]",1,1,1,1,0,9
5015,confound_sweep,low,random,"Count the entries matching all of the following attributes: color=green, shape=square, marker=0, size=medium.
Respond with a JSON object of the form {""count"": <integer>}.
Rules:
- ""count"" must be an integer
- Do not include any extra keys
- Return only the JSON object","Return the line numbers (1-based) of the entries matching all of the following attributes: color=green, shape=square, marker=0, size=medium.
Respond with a JSON object of the form {""lines"": [<sorted unique integers>]}.
Rules:
- Use 1-based indexing
- Sort ascending
- Do not include duplicates
- Return only the JSON object","green | triangle | 0 | medium | dotted
blue | circle | 1 | large | striped
green | square | 0 | small | solid
red | circle | 1 | small | dotted
red | triangle | 1 | small | solid
red | triangle | 1 | large | striped
yellow | square | 0 | medium | solid
green | square | 0 | medium | striped
green | square | 1 | medium | solid
yellow | circle | 1 | small | solid
red | triangle | 1 | small | solid
green | square | 0 | medium | dotted
green | square | 0 | medium | solid
red | circle | 1 | small | striped
red | triangle | 1 | large | dotted
yellow | triangle | 1 | small | dotted","Count the entries matching all of the following attributes: color=green, shape=square, marker=0, size=medium.
Respond with a JSON object of the form {""count"": <integer>}.
Rules:
- ""count"" must be an integer
- Do not include any extra keys
- Return only the JSON object

green | triangle | 0 | medium | dotted
blue | circle | 1 | large | striped
green | square | 0 | small | solid
red | circle | 1 | small | dotted
red | triangle | 1 | small | solid
red | triangle | 1 | large | striped
yellow | square | 0 | medium | solid
green | square | 0 | medium | striped
green | square | 1 | medium | solid
yellow | circle | 1 | small | solid
red | triangle | 1 | small | solid
green | square | 0 | medium | dotted
green | square | 0 | medium | solid
red | circle | 1 | small | striped
red | triangle | 1 | large | dotted
yellow | triangle | 1 | small | dotted","Return the line numbers (1-based) of the entries matching all of the following attributes: color=green, shape=square, marker=0, size=medium.
Respond with a JSON object of the form {""lines"": [<sorted unique integers>]}.
Rules:
- Use 1-based indexing
- Sort ascending
- Do not include duplicates
- Return only the JSON object

green | triangle | 0 | medium | dotted
blue | circle | 1 | large | striped
green | square | 0 | small | solid
red | circle | 1 | small | dotted
red | triangle | 1 | small | solid
red | triangle | 1 | large | striped
yellow | square | 0 | medium | solid
green | square | 0 | medium | striped
green | square | 1 | medium | solid
yellow | circle | 1 | small | solid
red | triangle | 1 | small | solid
green | square | 0 | medium | dotted
green | square | 0 | medium | solid
red | circle | 1 | small | striped
red | triangle | 1 | large | dotted
yellow | triangle | 1 | small | dotted",3,"[8, 12, 13]","{""color"": ""green"", ""marker"": ""0"", ""shape"": ""square"", ""size"": ""medium""}",16,4,3,"[""color"", ""shape"", ""marker"", ""size"", ""pattern""]","[""color"", ""shape"", ""marker"", ""size""]","[""pattern""]",1,1,1,1,0,9
5016,confound_sweep,low,random,"Count the entries matching all of the following attributes: color=blue, shape=triangle, marker=1, size=medium.
Respond with a JSON object of the form {""count"": <integer>}.
Rules:
- ""count"" must be an integer
- Do not include any extra keys
- Return only the JSON object","Return the line numbers (1-based) of the entries matching all of the following attributes: color=blue, shape=triangle, marker=1, size=medium.
Respond with a JSON object of the form {""lines"": [<sorted unique integers>]}.
Rules:
- Use 1-based indexing
- Sort ascending
- Do not include duplicates
- Return only the JSON object","blue | triangle | 1 | medium | dotted
red | square | 0 | small | solid
green | circle | 0 | small | dotted
green | circle | 0 | large | solid
green | triangle | 1 | medium | dotted
blue | triangle | 1 | medium | solid
blue | triangle | 1 | large | striped
blue | circle | 1 | medium | dotted
blue | triangle | 0 | medium | striped
green | square | 0 | small | solid
yellow | circle | 0 | large | striped
yellow | square | 0 | small | striped
green | square | 0 | large | solid
blue | triangle | 1 | medium | dotted
yellow | circle | 0 | large | striped
red | circle | 0 | small | dotted","Count the entries matching all of the following attributes: color=blue, shape=triangle, marker=1, size=medium.
Respond with a JSON object of the form {""count"": <integer>}.
Rules:
- ""count"" must be an integer
- Do not include any extra keys
- Return only the JSON object

blue | triangle | 1 | medium | dotted
red | square | 0 | small | solid
green | circle | 0 | small | dotted
green | circle | 0 | large | solid
green | triangle | 1 | medium | dotted
blue | triangle | 1 | medium | solid
blue | triangle | 1 | large | striped
blue | circle | 1 | medium | dotted
blue | triangle | 0 | medium | striped
green | square | 0 | small | solid
yellow | circle | 0 | large | striped
yellow | square | 0 | small | striped
green | square | 0 | large | solid
blue | triangle | 1 | medium | dotted
yellow | circle | 0 | large | striped
red | circle | 0 | small | dotted","Return the line numbers (1-based) of the entries matching all of the following attributes: color=blue, shape=triangle, marker=1, size=medium.
Respond with a JSON object of the form {""lines"": [<sorted unique integers>]}.
Rules:
- Use 1-based indexing
- Sort ascending
- Do not include duplicates
- Return only the JSON object

blue | triangle | 1 | medium | dotted
red | square | 0 | small | solid
green | circle | 0 | small | dotted
green | circle | 0 | large | solid
green | triangle | 1 | medium | dotted
blue | triangle | 1 | medium | solid
blue | triangle | 1 | large | striped
blue | circle | 1 | medium | dotted
blue | triangle | 0 | medium | striped
green | square | 0 | small | solid
yellow | circle | 0 | large | striped
yellow | square | 0 | small | striped
green | square | 0 | large | solid
blue | triangle | 1 | medium | dotted
yellow | circle | 0 | large | striped
red | circle | 0 | small | dotted",3,"[1, 6, 14]","{""color"": ""blue"", ""marker"": ""1"", ""shape"": ""triangle"", ""size"": ""medium""}",16,4,3,"[""color"", ""shape"", ""marker"", ""size"", ""pattern""]","[""color"", ""shape"", ""marker"", ""size""]","[""pattern""]",1,1,1,1,0,9
5017,confound_sweep,low,random,"Count the entries matching all of the following attributes: color=green, shape=circle, marker=0, size=medium.
Respond with a JSON object of the form {""count"": <integer>}.
Rules:
- ""count"" must be an integer
- Do not include any extra keys
- Return only the JSON object","Return the line numbers (1-based) of the entries matching all of the following attributes: color=green, shape=circle, marker=0, size=medium.
Respond with a JSON object of the form {""lines"": [<sorted unique integers>]}.
Rules:
- Use 1-based indexing
- Sort ascending
- Do not include duplicates
- Return only the JSON object","green | circle | 0 | medium | striped
green | circle | 0 | medium | striped
green | circle | 1 | medium | striped
blue | square | 1 | small | solid
green | circle | 0 | medium | solid
blue | triangle | 1 | large | dotted
yellow | square | 1 | large | solid
blue | triangle | 1 | large | dotted
red | circle | 0 | medium | dotted
green | circle | 0 | large | solid
red | triangle | 1 | large | dotted
yellow | triangle | 1 | small | solid
green | square | 0 | medium | striped
red | square | 1 | small | dotted
red | square | 1 | large | dotted
red | square | 1 | large | dotted","Count the entries matching all of the following attributes: color=green, shape=circle, marker=0, size=medium.
Respond with a JSON object of the form {""count"": <integer>}.
Rules:
- ""count"" must be an integer
- Do not include any extra keys
- Return only the JSON object

green | circle | 0 | medium | striped
green | circle | 0 | medium | striped
green | circle | 1 | medium | striped
blue | square | 1 | small | solid
green | circle | 0 | medium | solid
blue | triangle | 1 | large | dotted
yellow | square | 1 | large | solid
blue | triangle | 1 | large | dotted
red | circle | 0 | medium | dotted
green | circle | 0 | large | solid
red | triangle | 1 | large | dotted
yellow | triangle | 1 | small | solid
green | square | 0 | medium | striped
red | square | 1 | small | dotted
red | square | 1 | large | dotted
red | square | 1 | large | dotted","Return the line numbers (1-based) of the entries matching all of the following attributes: color=green, shape=circle, marker=0, size=medium.
Respond with a JSON object of the form {""lines"": [<sorted unique integers>]}.
Rules:
- Use 1-based indexing
- Sort ascending
- Do not include duplicates
- Return only the JSON object

green | circle | 0 | medium | striped
green | circle | 0 | medium | striped
green | circle | 1 | medium | striped
blue | square | 1 | small | solid
green | circle | 0 | medium | solid
blue | triangle | 1 | large | dotted
yellow | square | 1 | large | solid
blue | triangle | 1 | large | dotted
red | circle | 0 | medium | dotted
green | circle | 0 | large | solid
red | triangle | 1 | large | dotted
yellow | triangle | 1 | small | solid
green | square | 0 | medium | striped
red | square | 1 | small | dotted
red | square | 1 | large | dotted
red | square | 1 | large | dotted",3,"[1, 2, 5]","{""color"": ""green"", ""marker"": ""0"", ""shape"": ""circle"", ""size"": ""medium""}",16,4,3,"[""color"", ""shape"", ""marker"", ""size"", ""pattern""]","[""color"", ""shape"", ""marker"", ""size""]","[""pattern""]",1,1,1,1,0,9
5018,confound_sweep,low,random,"Count the entries matching all of the following attributes: color=red, shape=triangle, marker=0, size=medium.
Respond with a JSON object of the form {""count"": <integer>}.
Rules:
- ""count"" must be an integer
- Do not include any extra keys
- Return only the JSON object","Return the line numbers (1-based) of the entries matching all of the following attributes: color=red, shape=triangle, marker=0, size=medium.
Respond with a JSON object of the form {""lines"": [<sorted unique integers>]}.
Rules:
- Use 1-based indexing
- Sort ascending
- Do not include duplicates
- Return only the JSON object","red | triangle | 0 | medium | solid
blue | square | 1 | small | dotted
red | circle | 0 | medium | striped
yellow | square | 1 | large | solid
blue | square | 1 | large | striped
red | triangle | 0 | medium | dotted
green | square | 1 | large | dotted
blue | square | 1 | small | striped
red | triangle | 1 | medium | solid
blue | square | 1 | small | solid
red | triangle | 0 | small | solid
blue | square | 1 | large | solid
blue | triangle | 0 | medium | solid
red | triangle | 0 | medium | solid
green | circle | 1 | large | striped
green | circle | 1 | large | striped","Count the entries matching all of the following attributes: color=red, shape=triangle, marker=0, size=medium.
Respond with a JSON object of the form {""count"": <integer>}.
Rules:
- ""count"" must be an integer
- Do not include any extra keys
- Return only the JSON object

red | triangle | 0 | medium | solid
blue | square | 1 | small | dotted
red | circle | 0 | medium | striped
yellow | square | 1 | large | solid
blue | square | 1 | large | striped
red | triangle | 0 | medium | dotted
green | square | 1 | large | dotted
blue | square | 1 | small | striped
red | triangle | 1 | medium | solid
blue | square | 1 | small | solid
red | triangle | 0 | small | solid
blue | square | 1 | large | solid
blue | triangle | 0 | medium | solid
red | triangle | 0 | medium | solid
green | circle | 1 | large | striped
green | circle | 1 | large | striped","Return the line numbers (1-based) of the entries matching all of the following attributes: color=red, shape=triangle, marker=0, size=medium.
Respond with a JSON object of the form {""lines"": [<sorted unique integers>]}.
Rules:
- Use 1-based indexing
- Sort ascending
- Do not include duplicates
- Return only the JSON object

red | triangle | 0 | medium | solid
blue | square | 1 | small | dotted
red | circle | 0 | medium | striped
yellow | square | 1 | large | solid
blue | square | 1 | large | striped
red | triangle | 0 | medium | dotted
green | square | 1 | large | dotted
blue | square | 1 | small | striped
red | triangle | 1 | medium | solid
blue | square | 1 | small | solid
red | triangle | 0 | small | solid
blue | square | 1 | large | solid
blue | triangle | 0 | medium | solid
red | triangle | 0 | medium | solid
green | circle | 1 | large | striped
green | circle | 1 | large | striped",3,"[1, 6, 14]","{""color"": ""red"", ""marker"": ""0"", ""shape"": ""triangle"", ""size"": ""medium""}",16,4,3,"[""color"", ""shape"", ""marker"", ""size"", ""pattern""]","[""color"", ""shape"", ""marker"", ""size""]","[""pattern""]",1,1,1,1,0,9
5019,confound_sweep,low,random,"Count the entries matching all of the following attributes: color=blue, shape=triangle, marker=0, size=medium.
Respond with a JSON object of the form {""count"": <integer>}.
Rules:
- ""count"" must be an integer
- Do not include any extra keys
- Return only the JSON object","Return the line numbers (1-based) of the entries matching all of the following attributes: color=blue, shape=triangle, marker=0, size=medium.
Respond with a JSON object of the form {""lines"": [<sorted unique integers>]}.
Rules:
- Use 1-based indexing
- Sort ascending
- Do not include duplicates
- Return only the JSON object","yellow | circle | 1 | large | striped
green | circle | 1 | small | solid
blue | triangle | 0 | medium | solid
blue | triangle | 0 | medium | dotted
green | square | 1 | large | striped
blue | triangle | 0 | medium | solid
blue | square | 0 | medium | dotted
green | circle | 1 | large | striped
yellow | square | 1 | small | dotted
blue | triangle | 1 | medium | striped
red | circle | 1 | large | solid
blue | triangle | 0 | large | solid
red | triangle | 0 | medium | solid
green | square | 1 | small | dotted
yellow | circle | 1 | small | dotted
yellow | square | 1 | small | striped","Count the entries matching all of the following attributes: color=blue, shape=triangle, marker=0, size=medium.
Respond with a JSON object of the form {""count"": <integer>}.
Rules:
- ""count"" must be an integer
- Do not include any extra keys
- Return only the JSON object

yellow | circle | 1 | large | striped
green | circle | 1 | small | solid
blue | triangle | 0 | medium | solid
blue | triangle | 0 | medium | dotted
green | square | 1 | large | striped
blue | triangle | 0 | medium | solid
blue | square | 0 | medium | dotted
green | circle | 1 | large | striped
yellow | square | 1 | small | dotted
blue | triangle | 1 | medium | striped
red | circle | 1 | large | solid
blue | triangle | 0 | large | solid
red | triangle | 0 | medium | solid
green | square | 1 | small | dotted
yellow | circle | 1 | small | dotted
yellow | square | 1 | small | striped","Return the line numbers (1-based) of the entries matching all of the following attributes: color=blue, shape=triangle, marker=0, size=medium.
Respond with a JSON object of the form {""lines"": [<sorted unique integers>]}.
Rules:
- Use 1-based indexing
- Sort ascending
- Do not include duplicates
- Return only the JSON object

yellow | circle | 1 | large | striped
green | circle | 1 | small | solid
blue | triangle | 0 | medium | solid
blue | triangle | 0 | medium | dotted
green | square | 1 | large | striped
blue | triangle | 0 | medium | solid
blue | square | 0 | medium | dotted
green | circle | 1 | large | striped
yellow | square | 1 | small | dotted
blue | triangle | 1 | medium | striped
red | circle | 1 | large | solid
blue | triangle | 0 | large | solid
red | triangle | 0 | medium | solid
green | square | 1 | small | dotted
yellow | circle | 1 | small | dotted
yellow | square | 1 | small | striped",3,"[3, 4, 6]","{""color"": ""blue"", ""marker"": ""0"", ""shape"": ""triangle"", ""size"": ""medium""}",16,4,3,"[""color"", ""shape"", ""marker"", ""size"", ""pattern""]","[""color"", ""shape"", ""marker"", ""size""]","[""pattern""]",1,1,1,1,0,9
5100,confound_sweep,medium,random,"Count the entries matching all of the following attributes: color=blue, shape=square, marker=1, size=medium.
Respond with a JSON object of the form {""count"": <integer>}.
Rules:
- ""count"" must be an integer
- Do not include any extra keys
- Return only the JSON object","Return the line numbers (1-based) of the entries matching all of the following attributes: color=blue, shape=square, marker=1, size=medium.
Respond with a JSON object of the form {""lines"": [<sorted unique integers>]}.
Rules:
- Use 1-based indexing
- Sort ascending
- Do not include duplicates
- Return only the JSON object","yellow | circle | 0 | small | dotted
blue | square | 0 | medium | solid
green | triangle | 0 | large | striped
yellow | square | 1 | medium | solid
green | circle | 0 | large | dotted
blue | square | 1 | medium | dotted
yellow | circle | 0 | small | dotted
blue | circle | 1 | medium | solid
red | circle | 0 | small | solid
yellow | triangle | 0 | large | dotted
blue | square | 1 | large | dotted
green | square | 1 | medium | striped
blue | square | 1 | small | dotted
red | circle | 0 | small | dotted
green | circle | 0 | small | dotted
blue | square | 0 | medium | dotted
blue | square | 1 | medium | striped
green | triangle | 0 | small | dotted
blue | square | 1 | medium | solid
blue | circle | 1 | medium | solid","Count the entries matching all of the following attributes: color=blue, shape=square, marker=1, size=medium.
Respond with a JSON object of the form {""count"": <integer>}.
Rules:
- ""count"" must be an integer
- Do not include any extra keys
- Return only the JSON object

yellow | circle | 0 | small | dotted
blue | square | 0 | medium | solid
green | triangle | 0 | large | striped
yellow | square | 1 | medium | solid
green | circle | 0 | large | dotted
blue | square | 1 | medium | dotted
yellow | circle | 0 | small | dotted
blue | circle | 1 | medium | solid
red | circle | 0 | small | solid
yellow | triangle | 0 | large | dotted
blue | square | 1 | large | dotted
green | square | 1 | medium | striped
blue | square | 1 | small | dotted
red | circle | 0 | small | dotted
green | circle | 0 | small | dotted
blue | square | 0 | medium | dotted
blue | square | 1 | medium | striped
green | triangle | 0 | small | dotted
blue | square | 1 | medium | solid
blue | circle | 1 | medium | solid","Return the line numbers (1-based) of the entries matching all of the following attributes: color=blue, shape=square, marker=1, size=medium.
Respond with a JSON object of the form {""lines"": [<sorted unique integers>]}.
Rules:
- Use 1-based indexing
- Sort ascending
- Do not include duplicates
- Return only the JSON object

yellow | circle | 0 | small | dotted
blue | square | 0 | medium | solid
green | triangle | 0 | large | striped
yellow | square | 1 | medium | solid
green | circle | 0 | large | dotted
blue | square | 1 | medium | dotted
yellow | circle | 0 | small | dotted
blue | circle | 1 | medium | solid
red | circle | 0 | small | solid
yellow | triangle | 0 | large | dotted
blue | square | 1 | large | dotted
green | square | 1 | medium | striped
blue | square | 1 | small | dotted
red | circle | 0 | small | dotted
green | circle | 0 | small | dotted
blue | square | 0 | medium | dotted
blue | square | 1 | medium | striped
green | triangle | 0 | small | dotted
blue | square | 1 | medium | solid
blue | circle | 1 | medium | solid",3,"[6, 17, 19]","{""color"": ""blue"", ""marker"": ""1"", ""shape"": ""square"", ""size"": ""medium""}",20,4,3,"[""color"", ""shape"", ""marker"", ""size"", ""pattern""]","[""color"", ""shape"", ""marker"", ""size""]","[""pattern""]",2,2,2,2,0,9
